timestamp_ms,ax,ay,az,gx,gy,gz,label
12200,1.89,0.21,10.35,0.05,0.51,-0.08,walking
12220,1.24,0.11,10.21,-0.02,0.48,-0.06,walking
12240,1.45,0.20,10.02,-0.08,0.43,-0.01,walking
12260,1.48,0.24,10.10,-0.12,0.45,0.01,walking
12280,1.04,-0.11,10.20,-0.14,0.45,0.07,walking
12300,0.87,-0.15,10.97,-0.13,0.36,0.17,walking
12320,1.22,-0.00,11.09,-0.06,0.14,0.24,walking
12340,1.48,0.17,10.17,-0.02,0.14,0.26,walking
12360,0.91,-0.06,10.55,-0.02,0.23,0.31,walking
12380,0.88,-0.13,10.65,0.02,0.10,0.38,walking
12400,1.08,0.07,10.07,0.06,0.02,0.44,walking
12420,1.02,0.08,9.99,0.08,-0.01,0.48,walking
12440,0.98,0.07,9.87,0.09,-0.00,0.52,walking
12460,1.19,0.05,9.93,0.14,-0.08,0.55,walking
12480,1.51,0.25,9.95,0.16,-0.10,0.57,walking
12500,1.26,0.24,10.17,0.13,-0.06,0.58,walking
12520,0.99,0.05,10.23,0.09,-0.22,0.64,walking
12540,1.56,0.12,10.11,0.07,-0.25,0.68,walking
12560,2.22,0.23,10.21,0.09,-0.24,0.65,walking
12580,2.06,-0.01,10.34,0.14,-0.17,0.60,walking
12600,1.70,-0.14,10.73,0.14,-0.23,0.60,walking
12620,2.12,-0.10,10.81,0.12,-0.21,0.62,walking
12640,2.68,-0.04,11.05,0.11,-0.14,0.60,walking
12660,2.87,-0.35,11.41,0.14,-0.03,0.56,walking
12680,2.91,-0.29,11.27,0.17,-0.06,0.53,walking
12700,3.25,-0.28,10.77,0.18,0.01,0.51,walking
12720,3.45,-0.31,10.87,0.16,0.09,0.46,walking
12740,3.45,-0.35,10.72,0.14,0.15,0.40,walking
12760,3.32,-0.39,10.59,0.10,0.17,0.36,walking
12780,3.51,-0.43,10.25,0.05,0.22,0.32,walking
12800,3.56,-0.46,9.80,0.03,0.32,0.26,walking
12820,2.88,-0.59,9.80,0.02,0.41,0.24,walking
12840,2.36,-0.75,9.56,-0.00,0.35,0.29,walking
12860,2.36,-0.83,9.65,-0.01,0.24,0.37,walking
12880,2.93,-0.73,9.82,0.04,0.17,0.41,walking
12900,3.02,-0.57,9.87,0.09,0.18,0.41,walking
12920,3.13,-0.29,9.72,0.03,0.11,0.41,walking
12940,3.30,-0.21,10.07,-0.03,0.15,0.39,walking
12960,3.29,-0.51,10.23,0.01,0.17,0.33,walking
12980,2.93,-0.65,10.04,0.09,0.13,0.29,walking
13000,2.66,-0.53,9.43,0.07,0.05,0.29,walking
13020,2.71,-0.51,9.49,-0.01,0.07,0.32,walking
13040,2.91,-0.68,10.01,0.03,0.14,0.30,walking
13060,2.44,-0.69,10.77,0.17,0.13,0.28,walking
13080,2.24,-0.30,10.97,0.22,-0.03,0.32,walking
13100,2.41,0.12,10.84,0.17,-0.08,0.37,walking
13120,2.75,0.30,10.67,0.11,-0.04,0.37,walking
13140,2.28,0.01,10.77,0.14,-0.01,0.33,walking
13160,1.82,-0.13,10.58,0.18,-0.11,0.35,walking
13180,1.91,0.00,10.30,0.16,-0.17,0.37,walking
13200,2.04,0.17,9.92,0.12,-0.10,0.38,walking
13220,1.52,0.03,10.44,0.09,-0.07,0.38,walking
13240,1.48,0.08,10.58,0.06,-0.15,0.42,walking
13260,1.61,0.16,11.08,0.04,-0.17,0.47,walking
13280,2.00,0.27,10.98,0.05,-0.23,0.49,walking
13300,2.03,0.31,10.46,0.01,-0.14,0.49,walking
13320,1.83,0.12,10.47,-0.06,-0.08,0.52,walking
13340,1.79,-0.00,10.69,-0.11,-0.08,0.56,walking
13360,1.79,-0.22,10.45,-0.10,-0.09,0.59,walking
13380,1.87,-0.38,10.12,-0.06,-0.05,0.63,walking
13400,1.77,-0.32,10.17,-0.07,-0.10,0.67,walking
13420,2.02,-0.09,10.06,-0.13,-0.10,0.72,walking
13440,2.26,-0.23,10.09,-0.17,-0.06,0.75,walking
13460,2.55,-0.48,9.92,-0.11,-0.06,0.75,walking
13480,2.33,-0.66,9.89,-0.05,-0.06,0.75,walking
13500,2.28,-0.73,9.77,-0.06,-0.13,0.80,walking
13520,2.50,-0.70,10.20,-0.08,-0.16,0.84,walking
13540,3.01,-0.76,10.24,-0.04,-0.16,0.83,walking
13560,3.12,-0.82,10.06,0.01,-0.06,0.80,walking
13580,2.79,-0.88,10.06,0.02,-0.13,0.80,walking
13600,2.84,-0.90,10.00,0.01,-0.11,0.82,walking
