timestamp_ms,mac,rssi,location
etimestamp,mac,rssi,bijuOffice
363316,70:EA:1A:22:96:A1,-82,dlt8
363316,40:01:7A:01:B8:82,-85,dlt8
363316,40:01:7A:AF:D3:62,-85,dlt8
363316,70:EA:1A:22:A5:A1,-87,dlt8
363316,40:01:7A:B1:00:42,-88,dlt8
363316,08:4F:A9:30:00:01,-89,dlt8
363316,70:EA:1A:22:96:21,-89,dlt8
368150,08:4F:A9:2D:8A:A1,-50,dlt8
368150,08:4F:A9:10:4B:81,-50,dlt8
368150,70:EA:1A:22:A9:A1,-61,dlt8
368150,08:4F:A9:2D:8A:41,-61,dlt8
368150,70:EA:1A:22:8F:E1,-63,dlt8
368150,70:EA:1A:22:9F:21,-70,dlt8
368150,00:A3:8E:4E:29:A1,-76,dlt8
368150,08:4F:A9:39:68:21,-76,dlt8
368150,70:EA:1A:22:A5:A1,-79,dlt8
368150,70:EA:1A:22:A9:41,-82,dlt8
368150,70:EA:1A:22:96:A1,-83,dlt8
368150,40:01:7A:01:B8:82,-85,dlt8
368150,40:01:7A:AF:D3:62,-87,dlt8
368150,08:4F:A9:30:00:01,-89,dlt8
372984,08:4F:A9:2D:8A:A1,-46,dlt8
372984,08:4F:A9:10:4B:81,-51,dlt8
372984,70:EA:1A:22:8F:E1,-62,dlt8
372984,08:4F:A9:2D:8A:41,-63,dlt8
372984,70:EA:1A:22:A9:A1,-70,dlt8
372984,00:A3:8E:4E:29:A1,-74,dlt8
372984,70:EA:1A:22:9F:21,-76,dlt8
372984,08:4F:A9:39:68:21,-76,dlt8
372984,70:EA:1A:22:A9:41,-80,dlt8
372984,70:EA:1A:22:A5:A1,-81,dlt8
372984,40:01:7A:AF:D3:62,-84,dlt8
372984,40:01:7A:01:B8:82,-86,dlt8
372984,08:4F:A9:30:00:01,-88,dlt8
377808,08:4F:A9:2D:8A:A1,-47,dlt8
377808,08:4F:A9:10:4B:81,-49,dlt8
377808,70:EA:1A:22:A9:A1,-59,dlt8
377808,70:EA:1A:22:8F:E1,-59,dlt8
377808,08:4F:A9:2D:8A:41,-69,dlt8
377808,08:4F:A9:39:68:21,-70,dlt8
377808,70:EA:1A:22:9F:21,-79,dlt8
377808,00:A3:8E:4E:29:A1,-80,dlt8
377808,70:EA:1A:22:A9:41,-80,dlt8
377808,70:EA:1A:22:96:A1,-87,dlt8
377808,70:EA:1A:22:A5:A1,-87,dlt8
377808,08:4F:A9:30:00:01,-89,dlt8
382632,08:4F:A9:10:4B:81,-48,dlt8
382632,08:4F:A9:2D:8A:A1,-51,dlt8
382632,70:EA:1A:22:A9:A1,-57,dlt8
382632,08:4F:A9:2D:8A:41,-59,dlt8
382632,70:EA:1A:22:8F:E1,-65,dlt8
382632,00:A3:8E:4E:29:A1,-75,dlt8
382632,70:EA:1A:22:9F:21,-75,dlt8
382632,08:4F:A9:39:68:21,-80,dlt8
382632,70:EA:1A:22:A9:41,-81,dlt8
382632,70:EA:1A:22:A5:A1,-83,dlt8
382632,40:01:7A:AF:D3:62,-85,dlt8
387456,08:4F:A9:10:4B:81,-43,dlt8
387456,08:4F:A9:2D:8A:A1,-49,dlt8
387456,70:EA:1A:22:A9:A1,-56,dlt8
387456,70:EA:1A:22:8F:E1,-58,dlt8
387456,08:4F:A9:2D:8A:41,-69,dlt8
387456,00:A3:8E:4E:29:A1,-76,dlt8
387456,08:4F:A9:39:68:21,-79,dlt8
387456,70:EA:1A:22:9F:21,-79,dlt8
387456,70:EA:1A:22:A9:41,-80,dlt8
387456,70:EA:1A:22:A5:A1,-83,dlt8
387456,40:01:7A:AF:D3:62,-84,dlt8
387456,08:4F:A9:30:00:01,-89,dlt8
392280,08:4F:A9:10:4B:81,-44,dlt8
392280,08:4F:A9:2D:8A:A1,-50,dlt8
392280,70:EA:1A:22:8F:E1,-60,dlt8
392280,08:4F:A9:2D:8A:41,-60,dlt8
392280,70:EA:1A:22:A9:A1,-65,dlt8
392280,08:4F:A9:39:68:21,-71,dlt8
392280,00:A3:8E:4E:29:A1,-76,dlt8
392280,70:EA:1A:22:9F:21,-76,dlt8
392280,70:EA:1A:22:A9:41,-81,dlt8
392280,70:EA:1A:22:A5:A1,-82,dlt8
392280,40:01:7A:AF:D3:62,-89,dlt8
392280,08:4F:A9:30:00:01,-89,dlt8
397104,08:4F:A9:10:4B:81,-43,dlt8
397104,08:4F:A9:2D:8A:A1,-51,dlt8
397104,70:EA:1A:22:8F:E1,-60,dlt8
397104,70:EA:1A:22:A9:A1,-62,dlt8
397104,08:4F:A9:2D:8A:41,-63,dlt8
397104,08:4F:A9:39:68:21,-72,dlt8
397104,00:A3:8E:4E:29:A1,-73,dlt8
397104,70:EA:1A:22:9F:21,-75,dlt8
397104,70:EA:1A:22:A9:41,-82,dlt8
397104,70:EA:1A:22:96:A1,-86,dlt8
397104,70:EA:1A:22:A5:A1,-86,dlt8
401927,08:4F:A9:10:4B:81,-44,dlt8
401927,08:4F:A9:2D:8A:A1,-46,dlt8
401927,70:EA:1A:22:8F:E1,-58,dlt8
401927,70:EA:1A:22:A9:A1,-62,dlt8
401927,08:4F:A9:2D:8A:41,-64,dlt8
401927,08:4F:A9:39:68:21,-71,dlt8
401927,00:A3:8E:4E:29:A1,-72,dlt8
401927,70:EA:1A:22:9F:21,-76,dlt8
401927,70:EA:1A:22:A9:41,-80,dlt8
401927,70:EA:1A:22:A5:A1,-81,dlt8
401927,70:EA:1A:22:96:A1,-84,dlt8
401927,40:01:7A:01:B8:82,-88,dlt8
401927,40:01:7A:AF:D3:62,-89,dlt8
406751,08:4F:A9:10:4B:81,-45,dlt8
406751,08:4F:A9:2D:8A:A1,-48,dlt8
406751,70:EA:1A:22:8F:E1,-59,dlt8
406751,08:4F:A9:2D:8A:41,-62,dlt8
406751,70:EA:1A:22:A9:A1,-63,dlt8
406751,00:A3:8E:4E:29:A1,-71,dlt8
406751,08:4F:A9:39:68:21,-73,dlt8
406751,70:EA:1A:22:9F:21,-77,dlt8
406751,70:EA:1A:22:A9:41,-83,dlt8
406751,70:EA:1A:22:A5:A1,-85,dlt8
406751,40:01:7A:AF:D3:62,-86,dlt8
411575,08:4F:A9:2D:8A:A1,-54,dlt8
411575,08:4F:A9:10:4B:81,-56,dlt8
411575,70:EA:1A:22:8F:E1,-61,dlt8
411575,08:4F:A9:2D:8A:41,-64,dlt8
411575,70:EA:1A:22:A9:A1,-65,dlt8
411575,00:A3:8E:4E:29:A1,-73,dlt8
411575,70:EA:1A:22:9F:21,-79,dlt8
411575,70:EA:1A:22:96:A1,-83,dlt8
411575,70:EA:1A:22:A9:41,-83,dlt8
411575,08:4F:A9:39:68:21,-84,dlt8
411575,40:01:7A:AF:D3:62,-85,dlt8
411575,70:EA:1A:22:A5:A1,-85,dlt8
416399,08:4F:A9:10:4B:81,-47,dlt8
416399,08:4F:A9:2D:8A:A1,-56,dlt8
416399,70:EA:1A:22:A9:A1,-58,dlt8
416399,70:EA:1A:22:8F:E1,-59,dlt8
416399,08:4F:A9:2D:8A:41,-66,dlt8
416399,70:EA:1A:22:9F:21,-78,dlt8
416399,08:4F:A9:39:68:21,-80,dlt8
416399,00:A3:8E:4E:29:A1,-81,dlt8
416399,70:EA:1A:22:A9:41,-85,dlt8
416399,40:01:7A:AF:D3:62,-86,dlt8
416399,70:EA:1A:22:A5:A1,-87,dlt8
421223,08:4F:A9:10:4B:81,-45,dlt8
421223,70:EA:1A:22:8F:E1,-57,dlt8
421223,70:EA:1A:22:A9:A1,-58,dlt8
421223,08:4F:A9:2D:8A:A1,-60,dlt8
421223,08:4F:A9:2D:8A:41,-67,dlt8
421223,70:EA:1A:22:9F:21,-72,dlt8
421223,08:4F:A9:39:68:21,-77,dlt8
421223,00:A3:8E:4E:29:A1,-78,dlt8
421223,70:EA:1A:22:A9:41,-78,dlt8
421223,40:01:7A:AF:D3:62,-86,dlt8
421223,40:01:7A:01:B8:82,-87,dlt8
421223,70:EA:1A:22:A5:A1,-87,dlt8
3990,70:EA:1A:22:8F:E1,-68,iotLab2
3990,08:4F:A9:2D:77:41,-71,iotLab2
3990,70:EA:1A:22:A5:A1,-73,iotLab2
3990,70:EA:1A:22:A9:41,-86,iotLab2
8793,70:EA:1A:22:8F:E1,-72,iotLab2
8793,70:EA:1A:22:A5:A1,-72,iotLab2
8793,08:4F:A9:2D:77:41,-75,iotLab2
8793,70:EA:1A:22:A9:41,-84,iotLab2
8793,08:4F:A9:10:4B:81,-88,iotLab2
13596,70:EA:1A:22:8F:E1,-65,iotLab2
13596,08:4F:A9:2D:77:41,-74,iotLab2
13596,70:EA:1A:22:A5:A1,-76,iotLab2
13596,08:4F:A9:10:4B:81,-90,iotLab2
18399,70:EA:1A:22:8F:E1,-65,iotLab2
18399,08:4F:A9:2D:77:41,-71,iotLab2
18399,70:EA:1A:22:A5:A1,-77,iotLab2
18399,70:EA:1A:22:A9:41,-85,iotLab2
23202,70:EA:1A:22:8F:E1,-62,iotLab2
23202,08:4F:A9:2D:77:41,-71,iotLab2
23202,70:EA:1A:22:A5:A1,-73,iotLab2
23202,70:EA:1A:22:A9:41,-84,iotLab2
28005,70:EA:1A:22:8F:E1,-67,iotLab2
28005,08:4F:A9:2D:77:41,-70,iotLab2
28005,70:EA:1A:22:A5:A1,-79,iotLab2
28005,70:EA:1A:22:A9:41,-87,iotLab2
28005,08:4F:A9:10:4B:81,-91,iotLab2
32808,70:EA:1A:22:8F:E1,-65,iotLab2
32808,08:4F:A9:2D:77:41,-71,iotLab2
32808,70:EA:1A:22:A5:A1,-74,iotLab2
37600,70:EA:1A:22:8F:E1,-71,iotLab2
37600,08:4F:A9:2D:77:41,-73,iotLab2
37600,70:EA:1A:22:A5:A1,-76,iotLab2
42392,70:EA:1A:22:8F:E1,-73,iotLab2
42392,08:4F:A9:2D:77:41,-75,iotLab2
42392,70:EA:1A:22:A5:A1,-76,iotLab2
42392,70:EA:1A:22:A9:41,-88,iotLab2
47195,70:EA:1A:22:8F:E1,-70,iotLab2
47195,08:4F:A9:2D:77:41,-72,iotLab2
47195,70:EA:1A:22:A5:A1,-78,iotLab2
47195,08:4F:A9:10:4B:81,-90,iotLab2
51998,08:4F:A9:2D:77:41,-70,iotLab2
51998,70:EA:1A:22:8F:E1,-72,iotLab2
51998,70:EA:1A:22:A5:A1,-76,iotLab2
51998,70:EA:1A:22:A9:41,-86,iotLab2
56801,70:EA:1A:22:8F:E1,-64,iotLab2
56801,08:4F:A9:2D:77:41,-74,iotLab2
56801,70:EA:1A:22:A5:A1,-75,iotLab2
56801,70:EA:1A:22:A9:41,-86,iotLab2
61604,70:EA:1A:22:8F:E1,-61,iotLab2
61604,70:EA:1A:22:A5:A1,-73,iotLab2
61604,08:4F:A9:2D:77:41,-74,iotLab2
61604,70:EA:1A:22:A9:41,-83,iotLab2
66407,70:EA:1A:22:8F:E1,-62,iotLab2
66407,08:4F:A9:2D:77:41,-72,iotLab2
66407,70:EA:1A:22:A5:A1,-73,iotLab2
66407,70:EA:1A:22:A9:41,-84,iotLab2
71210,70:EA:1A:22:8F:E1,-67,iotLab2
71210,08:4F:A9:2D:77:41,-75,iotLab2
71210,70:EA:1A:22:A5:A1,-75,iotLab2
76003,70:EA:1A:22:8F:E1,-74,iotLab2
76003,08:4F:A9:2D:77:41,-76,iotLab2
76003,70:EA:1A:22:A5:A1,-76,iotLab2
76003,70:EA:1A:22:A9:41,-87,iotLab2
80806,70:EA:1A:22:8F:E1,-68,iotLab2
80806,70:EA:1A:22:A5:A1,-75,iotLab2
80806,08:4F:A9:2D:77:41,-77,iotLab2
80806,70:EA:1A:22:A9:41,-86,iotLab2
85609,70:EA:1A:22:A5:A1,-63,iotLab2
85609,70:EA:1A:22:8F:E1,-70,iotLab2
85609,08:4F:A9:2D:77:41,-77,iotLab2
85609,70:EA:1A:22:A9:41,-86,iotLab2
90412,70:EA:1A:22:8F:E1,-69,iotLab2
90412,70:EA:1A:22:A5:A1,-71,iotLab2
90412,08:4F:A9:2D:77:41,-77,iotLab2
90412,70:EA:1A:22:A9:41,-87,iotLab2
95215,70:EA:1A:22:8F:E1,-72,iotLab2
95215,08:4F:A9:2D:77:41,-72,iotLab2
95215,70:EA:1A:22:A5:A1,-74,iotLab2
95215,70:EA:1A:22:96:21,-91,iotLab2
100018,70:EA:1A:22:8F:E1,-72,iotLab2
100018,08:4F:A9:2D:77:41,-74,iotLab2
100018,70:EA:1A:22:A5:A1,-75,iotLab2
100018,70:EA:1A:22:96:21,-90,iotLab2
104821,70:EA:1A:22:8F:E1,-72,iotLab2
104821,70:EA:1A:22:A5:A1,-76,iotLab2
104821,08:4F:A9:2D:77:41,-77,iotLab2
104821,70:EA:1A:22:A9:41,-86,iotLab2
109624,70:EA:1A:22:8F:E1,-68,iotLab2
109624,70:EA:1A:22:A5:A1,-70,iotLab2
109624,08:4F:A9:2D:77:41,-71,iotLab2
109624,70:EA:1A:22:A9:41,-81,iotLab2
114427,70:EA:1A:22:A5:A1,-60,iotLab2
114427,70:EA:1A:22:8F:E1,-63,iotLab2
114427,08:4F:A9:2D:77:41,-73,iotLab2
114427,70:EA:1A:22:A9:41,-83,iotLab2
114427,08:4F:A9:10:4B:81,-86,iotLab2
119230,70:EA:1A:22:8F:E1,-65,iotLab2
119230,70:EA:1A:22:A5:A1,-72,iotLab2
119230,08:4F:A9:2D:77:41,-74,iotLab2
119230,70:EA:1A:22:A9:41,-85,iotLab2
124033,70:EA:1A:22:8F:E1,-66,iotLab2
124033,70:EA:1A:22:A5:A1,-72,iotLab2
124033,08:4F:A9:2D:77:41,-73,iotLab2
124033,70:EA:1A:22:A9:41,-84,iotLab2
128836,70:EA:1A:22:8F:E1,-67,iotLab2
128836,70:EA:1A:22:A5:A1,-71,iotLab2
128836,08:4F:A9:2D:77:41,-73,iotLab2
128836,70:EA:1A:22:A9:41,-85,iotLab2
128836,70:EA:1A:22:96:21,-92,iotLab2
133639,70:EA:1A:22:8F:E1,-68,iotLab2
133639,70:EA:1A:22:A5:A1,-73,iotLab2
133639,08:4F:A9:2D:77:41,-76,iotLab2
133639,70:EA:1A:22:A9:41,-86,iotLab2
138442,08:4F:A9:2D:77:41,-70,iotLab2
138442,70:EA:1A:22:8F:E1,-73,iotLab2
138442,70:EA:1A:22:A5:A1,-76,iotLab2
138442,70:EA:1A:22:A9:41,-85,iotLab2
143245,70:EA:1A:22:A5:A1,-64,iotLab2
143245,70:EA:1A:22:8F:E1,-72,iotLab2
143245,08:4F:A9:2D:77:41,-72,iotLab2
143245,70:EA:1A:22:A9:41,-82,iotLab2
143245,08:4F:A9:10:4B:81,-85,iotLab2
143245,70:EA:1A:22:9F:21,-86,iotLab2
148048,70:EA:1A:22:8F:E1,-66,iotLab2
148048,70:EA:1A:22:A5:A1,-68,iotLab2
148048,70:EA:1A:22:A9:41,-78,iotLab2
148048,08:4F:A9:2D:77:41,-86,iotLab2
148048,08:4F:A9:10:4B:81,-86,iotLab2
152851,70:EA:1A:22:8F:E1,-67,iotLab2
152851,70:EA:1A:22:A5:A1,-67,iotLab2
152851,70:EA:1A:22:A9:41,-77,iotLab2
152851,08:4F:A9:2D:77:41,-82,iotLab2
152851,08:4F:A9:10:4B:81,-84,iotLab2
157654,70:EA:1A:22:8F:E1,-68,iotLab2
157654,70:EA:1A:22:A5:A1,-68,iotLab2
157654,08:4F:A9:2D:77:41,-79,iotLab2
157654,70:EA:1A:22:A9:41,-80,iotLab2
157654,08:4F:A9:10:4B:81,-86,iotLab2
157654,70:EA:1A:22:9F:21,-89,iotLab2
162457,70:EA:1A:22:8F:E1,-68,iotLab2
162457,70:EA:1A:22:A5:A1,-72,iotLab2
162457,08:4F:A9:2D:77:41,-78,iotLab2
162457,70:EA:1A:22:A9:41,-79,iotLab2
162457,70:EA:1A:22:9F:21,-85,iotLab2
167260,70:EA:1A:22:A5:A1,-61,iotLab2
167260,70:EA:1A:22:8F:E1,-62,iotLab2
167260,70:EA:1A:22:A9:41,-78,iotLab2
167260,08:4F:A9:10:4B:81,-83,iotLab2
167260,70:EA:1A:22:9F:21,-89,iotLab2
172063,70:EA:1A:22:A5:A1,-61,iotLab2
172063,70:EA:1A:22:8F:E1,-64,iotLab2
172063,08:4F:A9:2D:77:41,-76,iotLab2
172063,70:EA:1A:22:A9:41,-76,iotLab2
172063,08:4F:A9:10:4B:81,-84,iotLab2
172063,70:EA:1A:22:9F:21,-87,iotLab2
176866,70:EA:1A:22:A5:A1,-63,iotLab2
176866,70:EA:1A:22:8F:E1,-64,iotLab2
176866,08:4F:A9:2D:77:41,-78,iotLab2
176866,70:EA:1A:22:A9:41,-78,iotLab2
176866,08:4F:A9:10:4B:81,-86,iotLab2
176866,70:EA:1A:22:9F:21,-89,iotLab2
181669,70:EA:1A:22:8F:E1,-64,iotLab2
181669,70:EA:1A:22:A5:A1,-66,iotLab2
181669,70:EA:1A:22:A9:41,-80,iotLab2
181669,08:4F:A9:2D:77:41,-82,iotLab2
181669,08:4F:A9:10:4B:81,-88,iotLab2
181669,70:EA:1A:22:9F:21,-91,iotLab2
186472,70:EA:1A:22:8F:E1,-64,iotLab2
186472,70:EA:1A:22:A5:A1,-65,iotLab2
186472,70:EA:1A:22:A9:41,-78,iotLab2
186472,08:4F:A9:10:4B:81,-79,iotLab2
186472,08:4F:A9:2D:77:41,-81,iotLab2
186472,70:EA:1A:22:9F:21,-88,iotLab2
191275,70:EA:1A:22:8F:E1,-66,iotLab2
191275,70:EA:1A:22:A5:A1,-69,iotLab2
191275,70:EA:1A:22:A9:41,-75,iotLab2
191275,08:4F:A9:2D:77:41,-77,iotLab2
191275,08:4F:A9:10:4B:81,-81,iotLab2
191275,70:EA:1A:22:9F:21,-84,iotLab2
196078,70:EA:1A:22:8F:E1,-68,iotLab2
196078,70:EA:1A:22:A5:A1,-70,iotLab2
196078,70:EA:1A:22:A9:41,-78,iotLab2
196078,08:4F:A9:2D:77:41,-78,iotLab2
196078,08:4F:A9:10:4B:81,-82,iotLab2
196078,70:EA:1A:22:9F:21,-86,iotLab2
200881,70:EA:1A:22:8F:E1,-66,iotLab2
200881,70:EA:1A:22:A5:A1,-66,iotLab2
200881,08:4F:A9:2D:77:41,-79,iotLab2
200881,70:EA:1A:22:A9:41,-80,iotLab2
200881,08:4F:A9:10:4B:81,-82,iotLab2
205684,70:EA:1A:22:8F:E1,-62,iotLab2
205684,70:EA:1A:22:A5:A1,-70,iotLab2
205684,08:4F:A9:2D:77:41,-86,iotLab2
205684,70:EA:1A:22:A9:41,-86,iotLab2
205684,08:4F:A9:10:4B:81,-86,iotLab2
210487,70:EA:1A:22:8F:E1,-69,iotLab2
210487,70:EA:1A:22:A5:A1,-76,iotLab2
210487,08:4F:A9:10:4B:81,-80,iotLab2
210487,70:EA:1A:22:A9:41,-81,iotLab2
210487,08:4F:A9:2D:77:41,-83,iotLab2
215290,70:EA:1A:22:8F:E1,-62,iotLab2
215290,70:EA:1A:22:A5:A1,-68,iotLab2
215290,70:EA:1A:22:A9:41,-76,iotLab2
215290,08:4F:A9:2D:77:41,-80,iotLab2
215290,08:4F:A9:10:4B:81,-85,iotLab2
215290,70:EA:1A:22:9F:21,-85,iotLab2
220093,70:EA:1A:22:8F:E1,-65,iotLab2
220093,70:EA:1A:22:A5:A1,-70,iotLab2
220093,70:EA:1A:22:A9:41,-80,iotLab2
220093,08:4F:A9:2D:77:41,-82,iotLab2
220093,08:4F:A9:10:4B:81,-82,iotLab2
224896,70:EA:1A:22:8F:E1,-66,iotLab2
224896,70:EA:1A:22:A5:A1,-69,iotLab2
224896,08:4F:A9:2D:77:41,-82,iotLab2
224896,70:EA:1A:22:A9:41,-85,iotLab2
224896,08:4F:A9:10:4B:81,-89,iotLab2
224896,70:EA:1A:22:9F:21,-91,iotLab2
229699,70:EA:1A:22:8F:E1,-67,iotLab2
229699,70:EA:1A:22:A5:A1,-68,iotLab2
229699,08:4F:A9:2D:77:41,-81,iotLab2
229699,70:EA:1A:22:A9:41,-87,iotLab2
229699,70:EA:1A:22:9F:21,-88,iotLab2
229699,08:4F:A9:10:4B:81,-88,iotLab2
234502,70:EA:1A:22:A5:A1,-67,iotLab2
234502,70:EA:1A:22:8F:E1,-69,iotLab2
234502,08:4F:A9:2D:77:41,-80,iotLab2
234502,70:EA:1A:22:A9:41,-86,iotLab2
234502,70:EA:1A:22:9F:21,-86,iotLab2
239305,70:EA:1A:22:8F:E1,-68,iotLab2
239305,70:EA:1A:22:A5:A1,-68,iotLab2
239305,08:4F:A9:2D:77:41,-80,iotLab2
239305,70:EA:1A:22:A9:41,-84,iotLab2
239305,70:EA:1A:22:9F:21,-86,iotLab2
239305,08:4F:A9:10:4B:81,-90,iotLab2
244108,70:EA:1A:22:8F:E1,-76,iotLab2
244108,08:4F:A9:2D:77:41,-77,iotLab2
244108,70:EA:1A:22:A5:A1,-78,iotLab2
248901,08:4F:A9:2D:77:41,-73,iotLab2
248901,70:EA:1A:22:8F:E1,-84,iotLab2
248901,70:EA:1A:22:A5:A1,-87,iotLab2
253693,08:4F:A9:2D:77:41,-66,iotLab2
253693,70:EA:1A:22:8F:E1,-79,iotLab2
258485,08:4F:A9:2D:77:41,-65,iotLab2
258485,70:EA:1A:22:8F:E1,-81,iotLab2
258485,70:EA:1A:22:A5:A1,-88,iotLab2
263277,08:4F:A9:2D:77:41,-73,iotLab2
263277,70:EA:1A:22:8F:E1,-78,iotLab2
263277,70:EA:1A:22:A5:A1,-86,iotLab2
263277,70:EA:1A:22:96:21,-91,iotLab2
268080,08:4F:A9:2D:77:41,-65,iotLab2
268080,70:EA:1A:22:8F:E1,-72,iotLab2
268080,70:EA:1A:22:A5:A1,-76,iotLab2
268080,70:EA:1A:22:A9:41,-82,iotLab2
268080,70:EA:1A:22:96:A1,-86,iotLab2
272883,08:4F:A9:2D:77:41,-64,iotLab2
272883,70:EA:1A:22:8F:E1,-72,iotLab2
272883,70:EA:1A:22:A5:A1,-79,iotLab2
272883,70:EA:1A:22:A9:41,-87,iotLab2
277686,08:4F:A9:2D:77:41,-66,iotLab2
277686,70:EA:1A:22:8F:E1,-70,iotLab2
277686,70:EA:1A:22:A5:A1,-73,iotLab2
277686,70:EA:1A:22:A9:41,-81,iotLab2
277686,70:EA:1A:22:96:A1,-87,iotLab2
282489,08:4F:A9:2D:77:41,-67,iotLab2
282489,70:EA:1A:22:8F:E1,-70,iotLab2
282489,70:EA:1A:22:A5:A1,-73,iotLab2
282489,70:EA:1A:22:A9:41,-79,iotLab2
282489,70:EA:1A:22:9F:21,-85,iotLab2
282489,70:EA:1A:22:96:A1,-86,iotLab2
282489,08:4F:A9:10:4B:81,-87,iotLab2
287302,08:4F:A9:2D:77:41,-63,iotLab2
287302,70:EA:1A:22:8F:E1,-70,iotLab2
287302,70:EA:1A:22:A5:A1,-76,iotLab2
287302,70:EA:1A:22:A9:41,-85,iotLab2
287302,70:EA:1A:22:96:21,-85,iotLab2
287302,70:EA:1A:22:96:A1,-88,iotLab2
287302,08:4F:A9:10:4B:81,-88,iotLab2
292115,08:4F:A9:2D:77:41,-63,iotLab2
292115,70:EA:1A:22:8F:E1,-67,iotLab2
292115,70:EA:1A:22:A5:A1,-75,iotLab2
292115,70:EA:1A:22:96:A1,-86,iotLab2
292115,70:EA:1A:22:A9:41,-87,iotLab2
292115,08:4F:A9:10:4B:81,-88,iotLab2
292115,70:EA:1A:22:96:21,-89,iotLab2
296928,08:4F:A9:2D:77:41,-61,iotLab2
296928,70:EA:1A:22:8F:E1,-67,iotLab2
296928,70:EA:1A:22:A5:A1,-75,iotLab2
296928,70:EA:1A:22:A9:41,-85,iotLab2
296928,70:EA:1A:22:A9:A1,-87,iotLab2
296928,70:EA:1A:22:9F:21,-88,iotLab2
296928,70:EA:1A:22:96:21,-88,iotLab2
296928,08:4F:A9:10:4B:81,-89,iotLab2
301741,08:4F:A9:2D:77:41,-52,iotLab2
301741,70:EA:1A:22:8F:E1,-70,iotLab2
301741,70:EA:1A:22:A5:A1,-75,iotLab2
301741,70:EA:1A:22:A9:A1,-82,iotLab2
301741,70:EA:1A:22:A9:41,-84,iotLab2
301741,70:EA:1A:22:9F:21,-85,iotLab2
301741,70:EA:1A:22:96:A1,-87,iotLab2
301741,70:EA:1A:22:96:21,-87,iotLab2
306554,08:4F:A9:2D:77:41,-49,iotLab2
306554,70:EA:1A:22:8F:E1,-68,iotLab2
306554,70:EA:1A:22:A5:A1,-76,iotLab2
306554,70:EA:1A:22:A9:41,-83,iotLab2
306554,70:EA:1A:22:9F:21,-84,iotLab2
306554,70:EA:1A:22:96:A1,-86,iotLab2
306554,70:EA:1A:22:96:21,-87,iotLab2
311367,08:4F:A9:2D:77:41,-50,iotLab2
311367,70:EA:1A:22:8F:E1,-69,iotLab2
311367,70:EA:1A:22:A5:A1,-76,iotLab2
311367,70:EA:1A:22:A9:41,-81,iotLab2
311367,70:EA:1A:22:9F:21,-85,iotLab2
311367,70:EA:1A:22:96:A1,-87,iotLab2
316170,08:4F:A9:2D:77:41,-49,iotLab2
316170,70:EA:1A:22:8F:E1,-71,iotLab2
316170,70:EA:1A:22:A5:A1,-79,iotLab2
316170,70:EA:1A:22:96:21,-86,iotLab2
320973,08:4F:A9:2D:77:41,-65,iotLab2
320973,70:EA:1A:22:8F:E1,-74,iotLab2
320973,70:EA:1A:22:A5:A1,-81,iotLab2
320973,70:EA:1A:22:96:A1,-84,iotLab2
320973,70:EA:1A:22:A9:41,-86,iotLab2
320973,08:4F:A9:10:4B:81,-90,iotLab2
325776,08:4F:A9:2D:77:41,-54,iotLab2
325776,70:EA:1A:22:8F:E1,-74,iotLab2
325776,70:EA:1A:22:A5:A1,-77,iotLab2
325776,70:EA:1A:22:A9:41,-83,iotLab2
325776,70:EA:1A:22:96:A1,-87,iotLab2
325776,70:EA:1A:22:96:21,-87,iotLab2
325776,70:EA:1A:22:9F:21,-90,iotLab2
330589,08:4F:A9:2D:77:41,-59,iotLab2
330589,70:EA:1A:22:8F:E1,-70,iotLab2
330589,70:EA:1A:22:A5:A1,-72,iotLab2
330589,70:EA:1A:22:9F:21,-81,iotLab2
330589,70:EA:1A:22:96:A1,-85,iotLab2
330589,70:EA:1A:22:A9:41,-85,iotLab2
330589,70:EA:1A:22:96:21,-88,iotLab2
335402,08:4F:A9:2D:77:41,-56,iotLab2
335402,70:EA:1A:22:8F:E1,-69,iotLab2
335402,70:EA:1A:22:A5:A1,-77,iotLab2
335402,70:EA:1A:22:A9:41,-81,iotLab2
335402,70:EA:1A:22:96:A1,-84,iotLab2
335402,70:EA:1A:22:96:21,-87,iotLab2
335402,70:EA:1A:22:9F:21,-88,iotLab2
340215,08:4F:A9:2D:77:41,-51,iotLab2
340215,70:EA:1A:22:8F:E1,-70,iotLab2
340215,70:EA:1A:22:A5:A1,-77,iotLab2
340215,70:EA:1A:22:96:21,-87,iotLab2
340215,70:EA:1A:22:9F:21,-87,iotLab2
340215,70:EA:1A:22:A9:41,-88,iotLab2
345018,08:4F:A9:2D:77:41,-61,iotLab2
345018,70:EA:1A:22:8F:E1,-62,iotLab2
345018,70:EA:1A:22:A5:A1,-67,iotLab2
345018,70:EA:1A:22:9F:21,-80,iotLab2
345018,70:EA:1A:22:A9:A1,-85,iotLab2
345018,70:EA:1A:22:A9:41,-85,iotLab2
345018,08:4F:A9:10:4B:81,-86,iotLab2
345018,70:EA:1A:22:96:A1,-88,iotLab2
345018,70:EA:1A:22:96:21,-88,iotLab2
349831,70:EA:1A:22:A5:A1,-57,iotLab2
349831,70:EA:1A:22:8F:E1,-61,iotLab2
349831,70:EA:1A:22:A9:41,-72,iotLab2
349831,70:EA:1A:22:9F:21,-79,iotLab2
349831,08:4F:A9:10:4B:81,-82,iotLab2
