timestamp_ms,ax,ay,az,gx,gy,gz,label
55760,-0.99,-1.81,11.45,-0.09,-0.06,2.34,stairs
55780,-1.77,-0.32,12.41,0.19,0.26,0.95,stairs
55800,-0.71,0.35,12.50,0.19,0.08,0.46,stairs
55820,-0.10,0.42,12.14,0.12,0.09,0.34,stairs
55840,-0.89,0.18,12.22,0.37,0.07,0.19,stairs
55860,-0.20,1.42,11.95,0.34,0.20,0.15,stairs
55880,-1.12,1.54,12.48,0.32,0.26,0.02,stairs
55900,-2.36,0.26,12.80,0.18,0.40,0.39,stairs
55920,-2.92,1.39,12.63,0.21,0.21,0.13,stairs
55940,-3.91,0.54,11.77,0.35,-0.03,0.25,stairs
55960,-1.74,1.19,9.77,0.33,-0.31,0.10,stairs
55980,-0.47,0.42,8.72,0.09,-0.25,0.34,stairs
56000,0.10,1.21,8.64,0.15,-0.11,0.13,stairs
56020,-0.42,1.47,9.20,0.07,-0.03,0.20,stairs
56040,-0.97,1.23,9.57,0.15,-0.05,0.33,stairs
56060,-0.14,1.73,9.31,0.12,-0.19,0.29,stairs
56080,0.72,2.16,9.11,0.08,-0.09,0.33,stairs
56100,0.59,1.76,9.37,-0.03,0.08,0.26,stairs
56120,-0.37,2.38,10.23,-0.13,0.13,0.28,stairs
56140,-0.68,1.23,10.26,-0.18,0.05,0.41,stairs
56160,-0.63,0.99,9.91,-0.15,-0.14,0.41,stairs
56180,0.10,1.34,9.50,-0.09,-0.14,0.26,stairs
56200,-0.20,0.84,9.46,-0.08,-0.04,0.19,stairs
56220,-0.77,0.78,9.51,-0.07,-0.12,0.11,stairs
56240,-0.76,0.59,9.37,0.03,-0.25,0.01,stairs
56260,-0.57,0.59,9.31,0.11,-0.28,-0.04,stairs
56280,-0.12,0.92,9.24,0.13,-0.25,-0.01,stairs
56300,0.23,1.37,9.18,0.05,-0.15,0.05,stairs
56320,0.28,1.43,9.33,-0.02,0.05,0.06,stairs
56340,-0.38,1.11,9.82,-0.05,0.11,0.08,stairs
56360,-0.29,0.91,9.90,-0.07,0.03,0.14,stairs
56380,0.18,0.82,9.67,-0.05,0.00,0.18,stairs
56400,0.48,0.99,9.50,-0.09,0.12,0.33,stairs
56420,0.69,1.48,9.98,-0.10,0.12,0.36,stairs
56440,-0.37,0.49,10.56,-0.16,0.10,0.40,stairs
56460,-0.67,0.61,10.96,-0.17,-0.11,0.19,stairs
56480,-0.38,0.29,10.78,0.04,-0.45,0.03,stairs
56500,-0.00,-1.59,10.58,-0.12,-0.27,-0.07,stairs
56520,0.00,1.37,11.30,0.42,-0.49,-0.24,stairs
56540,1.31,2.43,11.21,0.11,-0.38,-0.33,stairs
56560,1.21,1.05,11.41,0.06,-0.23,-0.41,stairs
56580,0.82,0.57,11.61,-0.06,-0.06,-0.30,stairs
56600,0.75,0.41,11.57,0.04,0.05,-0.21,stairs
56620,0.29,0.75,11.83,0.00,0.14,-0.20,stairs
56640,-0.17,0.67,12.02,0.04,0.20,-0.17,stairs
56660,-0.19,0.41,11.95,0.11,0.26,-0.07,stairs
56680,-0.20,0.01,11.73,0.23,0.33,-0.03,stairs
56700,-0.43,1.48,11.84,0.29,0.45,-0.07,stairs
56720,-2.02,1.82,12.21,0.11,0.44,-0.13,stairs
56740,-2.31,0.29,11.58,0.06,0.09,-0.07,stairs
56760,-2.16,-0.28,10.72,0.24,-0.18,-0.08,stairs
56780,-0.59,0.79,10.24,0.34,-0.24,-0.06,stairs
56800,-0.39,1.25,10.09,0.26,-0.14,-0.09,stairs
56820,-0.66,0.90,9.77,0.19,-0.15,-0.08,stairs
56840,-0.57,0.36,9.10,0.26,-0.33,0.12,stairs
56860,-0.42,1.26,9.00,0.23,-0.27,-0.10,stairs
56880,0.11,1.53,8.86,0.11,-0.16,-0.18,stairs
56900,0.10,1.99,9.35,0.00,0.02,-0.20,stairs
56920,-1.23,1.15,10.07,-0.06,0.08,-0.16,stairs
56940,-0.86,1.17,10.00,-0.06,-0.05,-0.04,stairs
56960,-0.45,1.36,9.79,-0.08,-0.03,0.05,stairs
56980,-0.15,1.19,9.79,-0.10,0.04,0.10,stairs
57000,-0.29,0.86,9.79,-0.09,0.17,0.12,stairs
57020,-0.64,0.93,9.97,-0.05,-0.01,0.02,stairs
57040,-0.40,0.92,9.85,-0.02,-0.11,0.02,stairs
57060,-0.24,0.79,9.72,-0.01,-0.11,0.04,stairs
57080,-0.02,0.75,9.56,0.02,-0.08,0.03,stairs
57100,0.05,0.83,9.57,0.03,-0.02,0.08,stairs
57120,0.04,0.81,9.68,0.02,0.03,0.13,stairs
57140,-0.59,0.66,9.75,0.08,0.04,0.34,stairs
57160,-0.76,0.23,9.86,0.24,0.02,0.61,stairs
57180,-0.77,0.57,9.94,0.17,-0.25,0.18,stairs
57200,-0.36,0.75,9.88,0.18,-0.32,-0.02,stairs
57220,0.88,1.43,9.70,0.17,-0.35,-0.11,stairs
57240,0.19,1.19,10.17,0.09,-0.12,-0.09,stairs
57260,-0.04,0.99,10.56,0.10,-0.02,0.07,stairs
57280,-0.27,0.87,10.89,0.15,-0.02,0.22,stairs
57300,-0.11,1.37,11.08,0.17,0.03,0.26,stairs
57320,-0.18,1.46,11.35,0.11,0.08,0.23,stairs
57340,-0.58,1.13,11.53,0.10,0.09,0.26,stairs
57360,-0.83,1.09,11.68,0.18,0.08,0.28,stairs
57380,-0.71,0.83,11.56,0.17,-0.02,0.29,stairs
57400,0.17,1.19,11.26,0.18,-0.02,0.29,stairs
57420,0.38,1.39,11.52,0.14,0.16,0.16,stairs
57440,-0.03,1.86,12.29,0.11,0.30,0.17,stairs
57460,-0.85,1.95,12.64,0.04,0.30,0.32,stairs
57480,-0.98,2.13,11.87,0.02,0.07,0.42,stairs
57500,-1.42,2.07,11.31,0.02,-0.01,0.40,stairs
57520,-0.54,1.73,9.95,-0.05,-0.09,0.40,stairs
57540,0.12,2.05,9.44,0.04,-0.00,0.31,stairs
57560,-0.26,2.01,9.77,-0.12,0.17,0.30,stairs
57580,-0.44,2.35,10.10,-0.10,0.10,0.44,stairs
57600,-0.40,2.02,9.83,-0.08,-0.06,0.41,stairs
57620,-0.02,1.43,9.42,-0.06,-0.14,0.42,stairs
57640,0.63,2.05,9.39,-0.02,-0.08,0.34,stairs
57660,0.59,1.98,9.60,-0.08,0.18,0.25,stairs
57680,0.21,1.86,10.12,-0.05,0.17,0.22,stairs
57700,-0.08,1.58,10.25,-0.01,0.25,0.29,stairs
57720,-0.16,1.12,10.19,0.13,-0.05,0.45,stairs
57740,0.23,1.14,10.23,0.37,-0.02,0.65,stairs
57760,0.16,0.96,9.84,0.04,-0.12,0.08,stairs
57780,-0.18,1.39,10.03,0.14,-0.09,0.14,stairs
57800,0.14,1.46,9.99,0.04,-0.13,0.00,stairs
57820,0.29,1.17,9.69,0.06,-0.11,0.01,stairs
57840,0.28,1.23,9.56,-0.01,-0.07,0.04,stairs
57860,-0.18,1.28,9.64,-0.01,-0.09,-0.05,stairs
57880,0.15,1.58,9.73,-0.00,-0.13,-0.05,stairs
57900,0.41,1.37,9.69,-0.01,-0.07,-0.01,stairs
57920,0.55,1.13,9.57,-0.00,-0.05,-0.03,stairs
57940,0.48,1.45,9.64,-0.06,-0.02,-0.11,stairs
57960,0.73,1.07,9.63,-0.09,0.04,-0.09,stairs
57980,0.62,1.23,9.78,-0.11,0.15,-0.06,stairs
58000,0.30,1.42,10.03,-0.09,0.14,-0.04,stairs
58020,0.30,0.82,10.10,-0.05,0.13,-0.08,stairs
58040,0.14,0.62,10.16,0.01,0.05,-0.13,stairs
58060,0.41,0.91,10.04,0.04,-0.06,-0.23,stairs
58080,0.49,1.00,10.21,0.06,-0.01,-0.35,stairs
58100,0.56,0.67,10.27,0.05,-0.05,-0.37,stairs
58120,0.02,0.90,10.47,0.10,0.01,-0.56,stairs
58140,0.13,1.03,10.46,0.16,-0.04,-0.62,stairs
58160,0.35,1.09,10.41,0.19,-0.11,-0.50,stairs
58180,0.61,1.24,10.48,0.06,-0.27,-0.57,stairs
58200,0.89,1.67,10.79,0.03,-0.19,-0.51,stairs
58220,0.79,1.61,11.51,-0.00,-0.14,-0.49,stairs
58240,0.17,1.69,11.61,-0.06,-0.02,-0.19,stairs
58260,0.20,1.47,11.58,-0.04,-0.09,-0.17,stairs
58280,0.54,1.40,11.42,-0.01,-0.01,-0.15,stairs
58300,0.63,1.14,11.53,0.04,0.11,-0.15,stairs
58320,0.25,1.32,11.79,0.08,0.25,-0.19,stairs
58340,0.01,1.24,11.85,0.05,0.26,-0.20,stairs
58360,-0.62,1.37,12.01,0.06,0.29,-0.22,stairs
58380,-1.14,1.15,11.96,0.15,0.24,-0.25,stairs
58400,-1.37,1.41,11.75,0.20,0.09,-0.27,stairs
58420,-1.32,1.52,11.58,0.22,-0.07,-0.26,stairs
58440,-0.68,1.70,11.01,0.25,-0.15,-0.24,stairs
58460,-0.33,1.81,10.52,0.21,-0.10,-0.23,stairs
58480,-0.61,1.55,10.31,0.16,-0.10,-0.16,stairs
58500,-0.55,1.66,9.85,0.11,-0.13,-0.08,stairs
58520,-0.53,1.56,9.50,0.09,-0.14,-0.03,stairs
58540,-0.42,1.53,9.33,0.00,-0.16,0.00,stairs
58560,-0.31,1.35,9.34,-0.00,-0.12,-0.07,stairs
58580,-0.81,1.30,9.57,0.01,-0.09,-0.12,stairs
58600,-0.68,1.28,9.50,-0.05,-0.15,-0.10,stairs
58620,-0.57,1.55,9.56,-0.03,-0.11,-0.10,stairs
58640,-0.51,1.54,9.77,-0.05,-0.09,-0.07,stairs
58660,-0.50,1.62,9.86,-0.06,-0.09,-0.00,stairs
58680,-0.33,1.40,9.69,-0.04,-0.13,0.07,stairs
58700,0.02,1.34,9.48,-0.06,-0.07,0.07,stairs
58720,-0.39,1.22,9.69,-0.05,-0.02,0.05,stairs
58740,-0.42,1.18,9.76,-0.01,-0.06,-0.01,stairs
58760,-0.16,0.86,9.57,-0.01,-0.13,0.01,stairs
58780,0.08,0.98,9.51,0.01,-0.06,0.00,stairs
58800,0.04,0.93,9.57,0.04,-0.01,0.01,stairs
58820,0.21,0.82,9.51,0.09,-0.01,0.02,stairs
58840,-0.15,1.10,9.75,0.10,0.03,-0.02,stairs
58860,-0.05,0.95,9.72,0.12,-0.04,-0.04,stairs
58880,-0.11,1.11,9.84,0.06,-0.03,-0.04,stairs
58900,0.18,1.16,9.86,0.07,0.01,-0.01,stairs
58920,0.07,1.11,10.01,0.01,0.03,0.01,stairs
58940,0.17,1.04,10.08,0.00,0.03,0.03,stairs
58960,0.09,0.90,10.26,0.01,0.01,0.04,stairs
58980,0.05,0.51,10.30,0.06,-0.04,0.02,stairs
59000,0.18,0.65,10.36,0.13,-0.09,-0.03,stairs
59020,0.51,0.91,10.31,0.13,-0.08,-0.03,stairs
59040,0.20,0.95,10.69,0.11,-0.02,-0.03,stairs
